month_key,level_1,company_id,avg_dpp_per_invoice,monthly_spend_volatility,total_dpp,total_inbound_tax_invoices,total_vat,ammend_rate,approval_rate,friction_value_ratio,hard_failure_rate,top_1_vendor_share,top_5_vendor_share,unique_vendors,vendor_concentration_index,vendor_repeat_rate,monthly_spend_volatility_z,ammend_rate_z,friction_value_ratio_z,hard_failure_rate_z,vendor_concentration_index_z,company_risk_score,company_profile,alert
2025-03-01,202,C021,74324117,0.629,157543654,175,14276825,0.01,0.727,0.263,0.012,0.446,0.834,53,2364,0.348,1.394346032745546,-0.4974776438497011,0.162863608421609,-1.3610716181914586,-0.3276949121508231,-0.12580690660496555,Moderate,['High spend volatility']
2025-03-01,203,C022,17555661,0.527,100353149,159,10665686,0.01,0.655,0.335,0.056,0.086,0.425,79,1992,0.744,0.8708791316187403,-0.4974776438497011,0.6569086344726106,0.16719045828995413,-0.6379864662250397,0.11190282286131284,Moderate,['No alerts']
2025-03-01,216,C023,23115446,0.559,595526341,200,56713700,0.082,0.808,0.11,0.054,0.533,0.679,75,4053,0.752,1.0351040417761697,1.0901926967818252,-0.8869820719367694,0.09772400026807165,1.0811288373958219,0.4834335008570238,High Risk,"['High amendment rate', 'Vendor concentration risk']"
2025-03-01,231,C024,27574499,0.263,94856928,211,9450261,0.01,0.752,0.238,0.049,0.223,0.66,6,2440,0.991,-0.483976377180051,-0.4974776438497011,-0.008679803401655558,-0.07594214478663425,-0.2643020140066283,-0.2660755966449341,Low Risk,['No alerts']
2025-03-01,248,C026,23537988,0.663,425466122,50,43783492,0.01,0.792,0.198,0.056,0.265,0.645,69,2463,0.616,1.5688349997878146,-0.4974776438497011,-0.2831492623188785,0.16719045828995413,-0.2451173211472009,0.14205624615239767,Moderate,['High spend volatility']
2025-03-01,283,C030,23840959,0.284,740228694,150,68361613,0.01,0.546,0.444,0.089,0.401,0.692,5,1541,0.831,-0.37620377988923825,-0.4974776438497011,1.4048379100220434,1.3133870156510135,-1.014173269685985,0.16607404644962648,Moderate,"['Low invoice quality', 'High friction']"
2025-03-01,296,C031,54354281,0.485,170420944,99,18454425,0.01,0.617,0.373,0.036,0.566,0.598,45,4018,0.67,0.6553339370371142,-0.4974776438497011,0.9176546204439723,-0.52747412192887,1.0519347395662586,0.3199943062537548,Moderate,['Vendor concentration risk']
2025-03-01,310,C032,32202690,0.508,814504592,137,74454426,0.081,0.803,0.117,0.051,0.572,0.817,42,3755,0.492,0.7733705912127665,1.0681417198286094,-0.8389499166262552,-0.006475686764752032,0.8325619473041107,0.3657297309908959,High Risk,['High amendment rate']
2025-03-01,317,C033,24643609,0.061,184167462,95,18213010,0.018,0.753,0.229,0.057,0.145,0.751,62,2258,0.364,-1.520646122548823,-0.321069828223976,-0.07043543165803061,0.20192368730089535,-0.4161113227203579,-0.42526780357005844,Low Risk,['High amendment rate']
2025-03-01,334,C034,42782027,0.151,483472751,17,49938747,0.01,0.749,0.241,0.062,0.22,0.806,76,1296,0.389,-1.0587635627310534,-0.4974776438497011,0.011905406017136189,0.3755898323556013,-1.218531954492929,-0.4774555845401892,Low Risk,['No alerts']
2025-03-01,342,C035,5225809,0.023,644497281,70,58612305,0.01,0.598,0.392,0.097,0.732,0.837,54,4442,0.783,-1.7156632033607702,-0.4974776438497011,1.0480276134296533,1.5912528477385433,1.4056003818443978,0.36634799916042465,High Risk,"['Low invoice quality', 'High friction', 'Vendor concentration risk']"
2025-03-01,348,C036,95646228,0.266,268277016,97,28535972,0.01,0.844,0.146,0.094,0.039,0.309,83,2876,0.864,-0.468580291852792,-0.4974776438497011,-0.6399595589112685,1.4870531607057196,0.09937303324164717,-0.003918260133278955,Moderate,['Low invoice quality']
2025-03-01,401,C042,79804243,0.406,203797240,72,21347799,0.01,0.79,0.2,0.083,0.361,0.722,71,1801,0.631,0.24990369008596097,-0.4974776438497011,-0.2694257893730173,1.1049876415853666,-0.7973028286663714,-0.04186298604355245,Moderate,['Low invoice quality']
2025-03-01,419,C043,41455531,0.583,374504673,75,40271449,0.01,0.643,0.347,0.07,0.602,0.755,14,3610,0.441,1.158272724394241,-0.4974776438497011,0.7392494721477771,0.6534556644431311,0.7116149705816338,0.5530230375434163,High Risk,['High spend volatility']
2025-03-01,422,C044,90323204,0.057,629749306,216,66622514,0.01,0.761,0.229,0.06,0.616,0.886,89,3850,0.884,-1.5411742363185017,-0.4974776438497011,-0.07043543165803061,0.3061233743337188,0.9118030699843542,-0.17823217350163206,Low Risk,['No alerts']
2025-03-01,434,C045,25918722,0.643,70590927,134,7689940,0.01,0.5,0.49,0.065,0.692,0.889,29,3669,0.311,1.4661944309394213,-0.4974776438497011,1.7204777877768498,0.47978951938842496,0.7608278783514693,0.7859623945212928,High Risk,"['High spend volatility', 'High friction']"
2025-03-01,452,C046,57836735,0.465,220785020,136,20217238,0.01,0.584,0.406,0.001,0.669,0.85,46,4642,0.634,0.5526933681887212,-0.4974776438497011,1.1440919240506815,-1.7431371373118119,1.5724237980133315,0.20571886181824425,Moderate,"['High friction', 'Vendor concentration risk']"
2025-03-01,462,C047,9616733,0.186,326309291,85,34213703,0.037,0.92,0.043,0.032,0.4,0.69,91,2782,0.78,-0.8791425672463652,0.09789873388712116,-1.346718415623118,-0.6664070379726347,0.02096602764224834,-0.5546806518625497,Low Risk,['High amendment rate']
2025-03-01,469,C048,21311996,0.234,463500894,110,47116950,0.01,0.702,0.288,0.048,0.036,0.855,43,1264,0.908,-0.6328052020102213,-0.4974776438497011,0.3344070202448732,-0.11067537379757549,-1.2452237010799583,-0.4303549800985166,Low Risk,['No alerts']
2025-03-01,492,C050,58954042,0.629,411820055,94,42711370,0.01,0.577,0.413,0.079,0.757,0.799,51,3705,0.345,1.394346032745546,-0.4974776438497011,1.1921240793611951,0.9660547255416017,0.7908560932618773,0.7691806574121038,High Risk,"['Low invoice quality', 'High spend volatility', 'High friction']"
2025-04-01,8,C001,89853482,0.028,585934177,188,55027863,0.16,0.786,0.055,0.023,0.251,0.439,21,1391,0.652,-1.6882078919456325,2.712425061531836,-1.2875562182216758,-0.8644607034886078,-1.156174312096672,-0.4567948128441504,Low Risk,['High amendment rate']
2025-04-01,29,C004,777953,0.335,243807372,60,24341012,0.01,0.679,0.311,0.008,0.681,0.704,31,4000,0.869,-0.10430729069289398,-0.5081323993898689,0.5176227206234326,-1.366788085328114,0.9638083300222852,-0.09955934495303184,Moderate,['No alerts']
2025-04-01,43,C005,18560331,0.55,819564722,91,80987183,0.01,0.642,0.348,0.037,0.742,0.762,7,5000,0.538,1.004939058718633,-0.5081323993898689,0.7785274891283894,-0.39562181377173544,1.7763735435596393,0.5312171756490115,High Risk,"['High spend volatility', 'High friction', 'Vendor concentration risk']"
2025-04-01,49,C006,75183268,0.087,558497159,180,52501776,0.01,0.774,0.216,0.011,0.756,0.781,39,4623,0.938,-1.383810056525725,-0.5081323993898689,-0.15226790121361933,-1.2663226089602126,1.4700364580560568,-0.36809930160667387,Low Risk,['Vendor concentration risk']
2025-04-01,63,C007,58324442,0.169,640536703,33,63652409,0.01,0.816,0.174,0.05,0.328,0.631,20,1409,0.742,-0.9607486581455148,-0.5081323993898689,-0.44843007086789494,0.039728583822503404,-1.1415481382529997,-0.603826136566755,Low Risk,['No alerts']
2025-04-01,77,C008,48492180,0.602,410477987,142,39082358,0.01,0.785,0.205,0.042,0.679,0.688,15,3821,0.436,1.2732218967158393,-0.5081323993898689,-0.22983418374212014,-0.22817935315856658,0.8183591567990988,0.22508702344487647,Moderate,['High spend volatility']
2025-04-01,81,C009,92274077,0.526,364144296,77,37557861,0.01,0.664,0.326,0.016,0.05,0.517,15,2310,0.444,0.88111621041223,-0.5081323993898689,0.6233949240713882,-1.098880148347044,-0.40942688085584356,-0.10238565882182767,Moderate,"['High spend volatility', 'High friction']"
2025-04-01,99,C011,45227751,0.622,880661093,138,85969926,0.01,0.513,0.477,0.033,0.791,0.882,92,4938,0.825,1.3764076036378419,-0.5081323993898689,1.6881684387808074,-0.5295757822622703,1.7259945003203234,0.7505724722173667,High Risk,"['High spend volatility', 'High friction', 'Vendor concentration risk']"
2025-04-01,111,C012,66452990,0.212,400635512,104,43912408,0.01,0.728,0.262,0.068,0.486,0.675,4,2812,0.338,-0.7388993882632096,-0.5081323993898689,0.17210018936011115,0.6425214420299109,-0.00151914366009172,-0.08678585998462965,Moderate,['No alerts']
2025-04-01,116,C013,13168742,0.638,662919131,119,69997896,0.01,0.665,0.325,0.019,0.203,0.869,7,2265,0.478,1.4589561691754438,-0.5081323993898689,0.6163434438415245,-0.9984146719791429,-0.4459923154650245,0.02455204523658643,Moderate,['High spend volatility']
2025-04-01,120,C014,67966235,0.357,237994775,52,25495022,0.01,0.641,0.349,0.019,0.547,0.835,93,4515,0.488,0.009196986921308591,-0.5081323993898689,0.7855789693582531,-0.9984146719791429,1.3822794149940225,0.13410165998091447,Moderate,"['High friction', 'Vendor concentration risk']"
2025-04-01,132,C015,25605518,0.083,156141283,63,15931502,0.088,0.849,0.063,0.066,0.076,0.467,30,1840,0.505,-1.4044471979101256,1.1665574802894174,-1.231144376382766,0.5755444577846434,-0.7913325312184001,-0.3369644334874462,Moderate,['High amendment rate']
2025-04-01,145,C016,63737846,0.283,300196170,164,32938059,0.063,0.89,0.047,0.014,0.086,0.323,29,2677,0.403,-0.3725901286901007,0.6297979034691334,-1.3439680600605854,-1.1658571325923117,-0.11121544748763454,-0.47276657307229975,Low Risk,['High amendment rate']
2025-04-01,156,C017,23557380,0.525,583605816,54,63192863,0.01,0.762,0.228,0.091,0.672,0.719,57,3746,0.492,0.8759569250661298,-0.5081323993898689,-0.0676501384552548,1.4127567608504867,0.7574167657837971,0.494069582771058,High Risk,"['Low invoice quality', 'High spend volatility']"
2025-04-01,180,C019,48643641,0.339,677289045,177,66989923,0.01,0.732,0.258,0.098,0.138,0.836,22,1528,0.395,-0.08367014930849345,-0.5081323993898689,0.1438942684406563,1.6471762057089232,-1.0448528778420545,0.03088300952183256,Moderate,['Low invoice quality']
2025-04-01,186,C020,33462003,0.099,455849691,108,43765396,0.065,0.82,0.115,0.001,0.107,0.671,87,2169,0.716,-1.3218986323725235,0.6727386696147561,-0.8644674044298534,-1.6012075301865503,-0.5239985759646105,-0.7277666946677563,Low Risk,['High amendment rate']
2025-04-01,199,C021,32216087,0.434,771420130,144,72587333,0.01,,0.191,0.084,0.681,0.765,38,4547,0.698,0.4064619585710183,-0.5081323993898689,-0.3285549069602119,1.178337315992051,1.408281501827218,0.43127869400804125,High Risk,"['Low invoice quality', 'Vendor concentration risk']"
2025-04-01,217,C023,75881758,0.495,868250094,190,78968794,0.01,0.504,0.486,0.021,0.554,0.755,32,3851,0.947,0.7211783646831259,-0.5081323993898689,1.7516317608495806,-0.9314376877338753,0.8427361132052194,0.37519523032283636,High Risk,['High friction']
2025-04-01,227,C024,17747893,0.26,750850769,101,72041470,0.046,0.879,0.075,0.038,0.255,0.302,42,1361,0.493,-0.49125369165040345,0.26480139123134017,-1.1465266136244014,-0.36213332164910167,-1.1805512685027928,-0.5831327008390719,Low Risk,['No alerts']
2025-04-01,234,C025,2606158,0.646,404092939,27,37851821,0.01,0.738,0.252,0.097,0.695,0.718,9,4631,0.565,1.5002304519442449,-0.5081323993898689,0.10158538706147405,1.6136877135862895,1.4765369797643557,0.836781626593299,High Risk,"['Low invoice quality', 'High spend volatility', 'Vendor concentration risk']"
2025-04-01,247,C026,98408186,0.509,737387360,142,74088316,0.01,0.581,0.409,0.017,0.375,0.506,93,1515,0.985,0.7934083595285277,-0.5081323993898689,1.2086677831500754,-1.0653916562244103,-1.0554162256180402,-0.12537282771074323,Moderate,['High friction']
2025-04-01,256,C027,67494442,0.325,752357140,145,77732937,0.01,0.836,0.154,0.041,0.603,0.831,86,3858,0.915,-0.15590014415389528,-0.5081323993898689,-0.589459675465169,-0.26166784528120035,0.8484240696999809,-0.13334719891803054,Moderate,['No alerts']
2025-04-01,268,C028,23353773,0.342,366351894,157,34380480,0.084,0.821,0.096,0.005,0.344,0.855,42,1148,0.511,-0.06819229327019306,1.0806759479981722,-0.9984455287972638,-1.4672535616960154,-1.3536276589862493,-0.5613686189503099,Low Risk,['High amendment rate']
2025-04-01,271,C029,78784841,0.505,433142072,101,41529853,0.01,0.571,0.419,0.02,0.66,0.673,16,4909,0.598,0.7727712181441272,-0.5081323993898689,1.2791825854487124,-0.9649261798565091,1.70243010912774,0.45626506669484035,High Risk,"['High friction', 'Vendor concentration risk']"
2025-04-01,289,C030,78024746,0.145,180337984,86,17130529,0.01,0.67,0.32,0.041,0.212,0.816,33,1524,0.557,-1.084571506451918,-0.5081323993898689,0.581086042692206,-0.26166784528120035,-1.048103138696204,-0.46427776942539706,Low Risk,['No alerts']
2025-04-01,295,C031,3850732,0.183,571816885,135,61032205,0.01,0.783,0.207,0.034,0.271,0.554,63,1391,0.913,-0.8885186633001131,-0.5081323993898689,-0.21573122328239272,-0.49608729013963654,-1.156174312096672,-0.6529287776417367,Low Risk,['No alerts']
2025-04-01,309,C032,99463063,0.247,637149811,147,67095807,0.089,0.875,0.036,0.021,0.416,0.421,37,2046,0.619,-0.558324401149705,1.1880278633622288,-1.421534342589086,-0.9314376877338753,-0.6239440972297051,-0.4694425330680286,Low Risk,['High amendment rate']
2025-04-01,329,C034,78529828,0.207,539698893,152,58151769,0.01,0.793,0.197,0.017,0.267,0.431,14,2874,0.322,-0.7646958149937102,-0.5081323993898689,-0.28624602558102963,-1.0653916562244103,0.04885989957922424,-0.5151211993219589,Low Risk,['No alerts']
2025-04-01,335,C035,64325097,0.607,753267104,175,79467576,0.01,0.75,0.24,0.072,0.196,0.714,61,2805,0.969,1.29901832344634,-0.5081323993898689,0.016967624303109528,0.7764754105204456,-0.0072071001548532,0.31542437174503457,Moderate,"['Low invoice quality', 'High spend volatility']"
2025-04-01,353,C036,89655084,0.248,236152984,55,22303162,0.101,0.823,0.077,0.016,0.179,0.736,33,2422,0.486,-0.553165115803605,1.4456724602359654,-1.132423653164674,-1.098880148347044,-0.3184195769396599,-0.3314432068038035,Moderate,['High amendment rate']
2025-04-01,362,C037,4860940,0.667,677407058,185,67453290,0.157,0.753,0.09,0.007,0.229,0.837,75,2888,0.513,1.6085754442123477,2.6480139123134014,-1.040754410176446,-1.4002765774507477,0.0602358125687472,0.3751588362934605,Moderate,"['High spend volatility', 'High amendment rate']"
2025-04-01,364,C038,75442544,0.142,783992199,52,85049621,0.01,0.823,0.167,0.045,0.568,0.84,62,4574,0.306,-1.1000493624902183,-0.5081323993898689,-0.4977904324769407,-0.12771387679066548,1.4302207625927263,-0.16069306171099335,Moderate,['Vendor concentration risk']
2025-04-01,380,C039,19789804,0.568,243394012,211,23167085,0.01,0.658,0.332,0.006,0.079,0.841,32,1963,0.506,1.0978061949484348,-0.5081323993898689,0.6657038054505705,-1.4337650695733817,-0.6913870099533055,-0.17395489570351014,Moderate,"['High spend volatility', 'High friction']"
2025-04-01,383,C040,27710461,0.006,573298874,170,62346295,0.01,0.745,0.245,0.099,0.164,0.316,14,1937,0.945,-1.8017121695598353,-0.5081323993898689,0.05222502545242808,1.6806646978315571,-0.7125137055052767,-0.25789371023419916,Moderate,['Low invoice quality']
2025-04-01,392,C041,58953979,0.141,92677638,49,8378691,0.01,0.702,0.288,0.011,0.589,0.861,61,4658,0.776,-1.1052086478363183,-0.5081323993898689,0.35543867533656726,-1.2663226089602126,1.4984762405298642,-0.20514974806399372,Moderate,['Vendor concentration risk']
2025-04-01,409,C043,49029410,0.503,745644301,165,68349899,0.01,0.727,0.263,0.081,0.484,0.701,12,2010,0.686,0.762452647451927,-0.5081323993898689,0.17915166958997486,1.0778718396241496,-0.6531964449170499,0.17162946247182653,Moderate,['Low invoice quality']
2025-04-01,426,C044,24468974,0.357,671776179,188,68003185,0.01,,0.475,0.012,0.158,0.895,59,1077,0.326,0.009196986921308591,-0.5081323993898689,1.6740654783210798,-1.232834116837579,-1.4113197891474014,-0.2938047680264922,Moderate,['High friction']
2025-04-01,442,C045,57755849,0.457,615616827,206,55905824,0.01,0.517,0.473,0.096,0.426,0.847,45,2041,0.796,0.5251255215313213,-0.5081323993898689,1.6599625178613524,1.5801992214636558,-0.6280069232973918,0.5258295876338137,High Risk,"['Low invoice quality', 'High friction']"
2025-04-01,449,C046,31769873,0.351,296617897,137,32216671,0.011,,0.184,0.1,0.518,0.87,22,4439,0.836,-0.02175872515529219,-0.4866620163170575,-0.37791526856925783,1.7141531899541909,1.3205244587651837,0.4296683277355534,High Risk,"['Low invoice quality', 'Vendor concentration risk']"
2025-04-01,457,C047,31264114,0.372,627748616,169,58414195,0.068,0.846,0.086,0.052,0.214,0.728,66,1417,0.745,0.08658626711281053,0.7371498188331903,-1.0689603310959008,0.10670556806777072,-1.135047616544701,-0.2547132587253661,Moderate,['High amendment rate']
2025-04-01,465,C048,7356434,0.013,712175346,86,69025728,0.01,0.629,0.361,0.026,0.544,0.785,37,4215,0.35,-1.7655971721371344,-0.5081323993898689,0.8701967321166176,-0.7639952271207067,1.1385098509328162,-0.20580364311965527,Moderate,['High friction']
2025-04-01,480,C049,74473317,0.33,356913506,8,35316449,0.132,0.755,0.114,0.092,0.51,0.547,45,3796,0.312,-0.13010371742339463,2.1112543354931175,-0.871518884659717,1.4462452529731207,0.7980450264606649,0.6707844025687584,High Risk,"['Low invoice quality', 'High amendment rate']"
2025-04-01,499,C050,93818617,0.513,299006984,131,32264817,0.212,0.762,0.025,0.072,0.68,0.786,85,4782,0.338,0.8140455009129283,3.828884981318027,-1.499100625117587,0.7764754105204456,1.599234327008496,1.1039079189284622,High Risk,"['Low invoice quality', 'High spend volatility', 'High amendment rate', 'Vendor concentration risk']"
2025-05-01,0,C001,41683335,0.067,851630840,169,78054326,0.096,0.847,0.057,0.038,0.674,0.726,55,4134,0.493,-1.4801697418808755,1.2926409691097844,-1.2409504691514455,-0.321692842322572,1.0019887913862764,-0.14963665857176642,Moderate,['High amendment rate']
2025-05-01,17,C002,14757444,0.341,63769681,134,6539499,0.026,0.83,0.145,0.047,0.549,0.632,62,4411,0.901,-0.09820328413761649,-0.18526622301246812,-0.6289009501945605,-0.01582642155393284,1.2273973770133144,0.05984009962294727,Moderate,['Vendor concentration risk']
2025-05-01,37,C004,50888823,0.269,485903101,210,48451496,0.01,0.752,0.238,0.086,0.759,0.76,8,3873,0.481,-0.4613477547854802,-0.5230735812118401,0.017924109612147486,1.3095947351101698,0.7896001962647712,0.22653954099795365,Moderate,['Low invoice quality']
2025-05-01,51,C006,73008571,0.32,445613880,152,41048613,0.01,0.573,0.417,0.095,0.309,0.645,41,2101,0.411,-0.20412042140991013,-0.5230735812118401,1.2628884720358111,1.615461155878809,-0.652363752222996,0.2997583746139748,Moderate,"['Low invoice quality', 'High friction']"
2025-05-01,68,C007,29967511,0.555,554435723,127,51714768,0.01,0.751,0.239,0.011,0.443,0.507,90,2527,0.47,0.9811427813990894,-0.5230735812118401,0.024879217782112092,-1.239292104628489,-0.30570650501318286,-0.21241003833446212,Low Risk,['No alerts']
2025-05-01,72,C008,25296051,0.197,785584148,127,71261979,0.01,0.844,0.146,0.021,0.292,0.451,81,2902,0.583,-0.8244922254333438,-0.5230735812118401,-0.6219458420245959,-0.899440525996668,-0.0005504775397558554,-0.5739005304412407,Low Risk,['No alerts']
2025-05-01,83,C009,43307701,0.643,142506697,58,12864245,0.108,0.794,,0.01,0.165,0.3,61,2284,0.645,1.4249860233020337,1.5459964877593135,,-1.2732772624916713,-0.5034476108159636,0.2985644094384281,Moderate,"['High spend volatility', 'High amendment rate']"
2025-05-01,92,C010,43050424,0.068,739705028,80,79258474,0.01,0.598,0.392,0.05,0.103,0.575,13,1996,0.33,-1.4751260686774328,-0.5230735812118401,1.0890107677866963,0.08612905203561362,-0.7378074399155555,-0.3121734539965037,Low Risk,['High friction']
2025-05-01,95,C011,6678683,0.054,366501877,95,40016244,0.049,0.78,0.171,0.057,0.307,0.367,32,2409,0.401,-1.5457374935256285,0.30033185439912924,-0.44806813777548066,0.3240251570778884,-0.40172893499148793,-0.35423551096311584,Low Risk,['No alerts']
2025-05-01,108,C012,38822697,0.413,506679201,139,51477764,0.081,0.897,0.023,0.072,0.333,0.367,79,2036,0.608,0.2649411865102469,0.9759465707978733,-1.4774241469302418,0.83380252502562,-0.7052574636517234,-0.02159826564964502,Moderate,"['Low invoice quality', 'High amendment rate']"
2025-05-01,115,C013,69115125,0.593,64548031,128,5847193,0.01,0.701,0.289,0.032,0.723,0.789,34,4741,0.865,1.1728023631299058,-0.5230735812118401,0.3726346262803421,-0.5256037895016646,1.4959346811899303,0.3985388599773347,High Risk,"['High spend volatility', 'Vendor concentration risk']"
2025-05-01,130,C014,27811669,0.506,137931193,49,13139286,0.01,0.724,0.266,0.006,0.73,0.765,61,3680,0.323,0.7340027944304042,-0.5230735812118401,0.2126671383711565,-1.4092178939444,0.6325465607917807,-0.07061499631257975,Moderate,['No alerts']
2025-05-01,141,C015,10654981,0.33,257497561,130,28090447,0.18,0.78,0.04,0.042,0.63,0.731,34,4220,0.535,-0.1536836893754846,3.0661295996564872,-1.3591873080408436,-0.18575221086984336,1.0719712403535158,0.4878955263447663,High Risk,['High amendment rate']
2025-05-01,157,C017,39847241,0.568,318367010,32,28921664,0.01,0.887,0.103,0.058,0.634,0.808,16,4831,0.457,1.046710533043842,-0.5230735812118401,-0.9210154933330739,0.3580103149410706,1.5691721277835529,0.3059607802447103,Moderate,['Vendor concentration risk']
2025-05-01,164,C018,99934529,0.656,48931838,84,4441053,0.01,0.846,0.144,0.092,0.549,0.574,6,4033,0.997,1.4905537749467868,-0.5230735812118401,-0.6358560583645251,1.5135056822892625,0.9198001013201,0.5529859837959569,High Risk,"['Low invoice quality', 'High spend volatility']"
2025-05-01,173,C019,60964026,0.63,107832452,66,11530650,0.01,0.681,0.309,0.021,0.749,0.803,38,4803,0.845,1.3594182716572805,-0.5230735812118401,0.5117367896796343,-0.899440525996668,1.5463871443988702,0.39900561970545534,High Risk,"['High spend volatility', 'Vendor concentration risk']"
2025-05-01,182,C020,76433474,0.048,477458179,200,52131587,0.01,0.513,0.477,0.004,0.376,0.418,92,2089,0.617,-1.575999532746284,-0.5230735812118401,1.6801949622336871,-1.4771882096707643,-0.6621287451021456,-0.5116390212994693,Low Risk,['High friction']
2025-05-01,201,C021,55105143,0.596,663687475,183,68408577,0.01,0.509,0.481,0.009,0.528,0.6,38,3900,0.888,1.1879333827402336,-0.5230735812118401,1.7080153949135457,-1.3072624203548535,0.8115714302428579,0.3754368412659887,High Risk,"['High spend volatility', 'High friction']"
2025-05-01,204,C022,25223167,0.027,399095440,83,39006672,0.139,0.82,0.041,0.087,0.168,0.395,20,2092,0.396,-1.6819166700185773,2.200498244270597,-1.3522321998708788,1.3435798929733518,-0.6596874968823582,-0.029951645905573067,Moderate,"['Low invoice quality', 'High amendment rate']"
2025-05-01,228,C024,45305452,0.17,607778059,10,59684883,0.01,0.886,0.104,0.088,0.612,0.619,29,4223,0.932,-0.9606714019262926,-0.5230735812118401,-0.9140603851631092,1.377565050836534,1.074412488573303,0.010834434221719036,Moderate,['Low invoice quality']
2025-05-01,237,C025,69091940,0.601,859683601,127,78103746,0.01,0.63,0.36,0.079,0.775,0.847,53,4889,0.713,1.2131517487574464,-0.5230735812118401,0.8664473063478288,1.071698630067895,1.6163695933661095,0.8489187394654879,High Risk,"['Low invoice quality', 'High spend volatility', 'High friction', 'Vendor concentration risk']"
2025-05-01,250,C026,24446922,0.383,616813322,5,58990127,,0.637,0.353,0.011,0.464,0.602,92,2283,0.958,0.11363099040697053,,0.8177615491580766,-1.239292104628489,-0.5042613602225594,-0.20304023132150031,Low Risk,['No alerts']
2025-05-01,259,C027,35691500,0.305,577135353,26,60536458,0.01,0.548,0.442,0.04,0.662,0.855,17,4273,0.568,-0.27977551946154844,-0.5230735812118401,1.4367661762849264,-0.2537225265962077,1.1150999589030934,0.29905890158368476,Moderate,"['High friction', 'Vendor concentration risk']"
2025-05-01,261,C028,25646172,0.664,782964130,57,78002360,0.01,0.561,0.429,0.028,0.441,0.697,53,1710,0.798,1.5309031605743273,-0.5230735812118401,1.3463497700753864,-0.6615444209543931,-0.9705397702019559,0.14441903165630487,Moderate,"['High spend volatility', 'High friction']"
2025-05-01,275,C029,34366024,0.295,745200213,66,80915383,0.01,0.542,0.448,0.09,0.112,0.721,29,2312,0.302,-0.330212251495974,-0.5230735812118401,1.478496825304714,1.4455353665628983,-0.480662627431281,0.3180167463457034,High Risk,"['Low invoice quality', 'High friction']"
2025-05-01,285,C030,20971332,0.121,520850754,99,52379365,0.01,0.808,0.182,0.015,0.177,0.758,9,1611,0.958,-1.2078113888949777,-0.5230735812118401,-0.37156194790587016,-1.1033514731757608,-1.0511009614549407,-0.8513798705286779,Low Risk,['No alerts']
2025-05-01,302,C031,70654217,0.39,795430055,169,76160992,0.012,0.943,0.045,0.032,0.446,0.861,33,1629,0.326,0.1489367028310684,-0.4808476614369186,-1.3244117671910207,-0.5256037895016646,-1.0364534721362162,-0.6436759974869504,Low Risk,['No alerts']
2025-05-01,315,C032,79068385,0.689,799013630,86,80253189,0.01,0.665,,0.024,0.512,0.649,62,3567,0.503,1.6569949906603907,-0.5230735812118401,,-0.7974850524071216,0.5405928778464547,0.2192573087219709,Moderate,['High spend volatility']
2025-05-01,322,C033,81110784,0.145,852368976,28,83236216,0.105,0.892,0.003,0.016,0.776,0.806,97,3650,0.995,-1.0867632320123566,1.4826576080969311,-1.6165263103295338,-1.0693663153125785,0.6081340785939066,-0.33637283419272623,Low Risk,['High amendment rate']
2025-05-01,331,C034,76592507,0.02,272169857,197,27379416,0.01,0.517,0.473,0.024,0.55,0.639,4,4841,0.907,-1.717222382442675,-0.5230735812118401,1.6523745295538288,-0.7974850524071216,1.5773096218495108,0.03838062706834058,Moderate,"['High friction', 'Vendor concentration risk']"
2025-05-01,337,C035,54973687,0.155,35123662,146,3815661,0.01,0.685,0.305,0.076,0.672,0.794,4,3911,0.915,-1.036326499977931,-0.5230735812118401,0.4839163569997758,0.9697431564783486,0.8205226737154118,0.14295642120075303,Moderate,['Low invoice quality']
2025-05-01,346,C036,41366186,0.693,661883284,125,62210873,0.01,0.632,0.358,0.049,0.385,0.433,42,2823,0.585,1.6771696834741607,-0.5230735812118401,0.8525370900078997,0.05214389417243146,-0.06483668066082449,0.3987880811563654,High Risk,"['High spend volatility', 'High friction']"
2025-05-01,360,C037,89124650,0.528,693227588,72,68673163,0.01,0.735,0.255,0.044,0.067,0.487,59,1844,0.354,0.8449636049061404,-0.5230735812118401,0.1361609485015458,-0.1177818951434793,-0.861497349718118,-0.10424565453315023,Moderate,['No alerts']
2025-05-01,379,C039,95647219,0.472,187445658,50,18802297,0.01,0.675,0.315,0.01,0.449,0.535,36,1214,0.905,0.5625179055133573,-0.5230735812118401,0.5534674386994219,-1.2732772624916713,-1.3741594758734754,-0.4109049950728415,Low Risk,['No alerts']
2025-05-01,386,C040,9502872,0.628,244852718,210,24530627,,0.827,0.075,0.026,0.178,0.852,39,2974,0.33,1.3493309252503953,,-1.1157585220920825,-0.7295147366807575,0.05803947973514213,-0.10947571344682563,Moderate,['High spend volatility']
2025-05-01,394,C041,92485119,0.511,867341939,60,82135789,0.01,0.639,0.351,0.04,0.167,0.737,25,1767,0.791,0.759221160447617,-0.5230735812118401,0.8038513328181475,-0.2537225265962077,-0.924156054025995,-0.027575933713655677,Moderate,['No alerts']
2025-05-01,399,C042,92008444,0.474,823694790,113,86198232,0.117,0.86,0.023,0.033,0.742,0.771,99,4895,0.35,0.5726052519202425,1.7360131267464605,-1.4774241469302418,-0.4916186316384825,1.6212520898056844,0.3921655379807326,High Risk,"['High amendment rate', 'Vendor concentration risk']"
